route_id,route_name,name2crawl,s_stop,e_stop,s_time,e_time,distance,avg_velocity,duration,orientation_coords,destination_coords,province,city,v_name,trip,destination,vehicle_type,grade_energy,stop_num,base_energy
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 12:48:00,2025-01-20 13:59:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,304,5,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 12:49:00,2025-01-20 13:56:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,303,5,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 13:10:00,2025-01-20 14:21:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,306,5,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 13:11:00,2025-01-20 14:18:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,305,5,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 13:32:00,2025-01-20 14:43:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,308,5,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 13:33:00,2025-01-20 14:40:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,307,5,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 13:54:00,2025-01-20 15:05:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,301,6,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 13:55:00,2025-01-20 15:02:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,302,6,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 14:16:00,2025-01-20 15:27:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,303,6,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 14:17:00,2025-01-20 15:24:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,304,6,11748,large,0.152,35,20.72669265760198
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 14:34:00,2025-01-20 15:41:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,306,6,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 14:37:00,2025-01-20 15:48:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,305,6,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 14:52:00,2025-01-20 15:59:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,308,6,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 14:59:00,2025-01-20 16:10:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,307,6,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 15:09:00,2025-01-20 16:16:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,309,1,11748,large,0.152,35,20.72669265760198
