,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
SA33044,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,0.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.899952546557847,-8.881784197001252e-16,-27.0,0.0,0.0
SA33046,-19.0,-20.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-10.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.72671368135767,0.0,0.0,0.0,0.0
SA33055,-15.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-11.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.957811356620864,0.0,-26.0,0.0,0.0
SA33088,-16.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.975685368633616,0.0,-26.0,0.0,0.0
SA33115,-20.0,-20.0,0.0,0.0,0.0,-17.0,0.0,-2.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.203756046054806,0.0,-21.0,0.0,0.0
SA33147,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-7.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.905716302027379,-8.881784197001252e-16,-27.0,0.0,0.0
SA33159,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-7.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.904897423004055,-8.881784197001252e-16,-27.0,0.0,0.0
SA33162,-13.0,-13.0,0.0,-1.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-9.0,-20.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.883827206912494,0.0,-28.0,0.0,0.0
SA33166,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-16.0,-15.0,-7.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,0.0,-19.0,0.0,-15.0,0.0,11.889324840965463,-8.881784197001252e-16,-27.0,0.0,0.0
SA33177,-17.0,-20.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.016916251042941,0.0,-26.0,0.0,0.0
SA33181,-17.0,-20.0,0.0,0.0,0.0,-14.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,-16.0,-15.0,0.0,0.0,-12.0,-20.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.056297157971972,8.881784197001252e-16,-22.0,0.0,0.0
SA33183,-9.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-6.0,0.0,0.0,0.0,-14.0,-8.0,-20.0,0.0,11.823048023641784,0.0,-28.0,0.0,0.0
SA33184,-11.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-12.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.864307469741714,-8.881784197001252e-16,-27.0,0.0,0.0
SA33185,-20.0,-20.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-10.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.815809833291896,0.0,0.0,0.0,0.0
SA33190,-10.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,0.0,-19.0,0.0,-15.0,0.0,11.837076814345915,0.0,-28.0,0.0,0.0
SA33191,-16.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,0.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.99134484702409,8.881784197001252e-16,-24.0,0.0,0.0
SA33204,-9.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,-8.0,-19.0,0.0,-15.0,0.0,11.82660614093185,0.0,-28.0,0.0,0.0
SA33211,-19.0,-20.0,0.0,0.0,0.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.145971875953567,0.0,-21.0,0.0,0.0
SA33214,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-16.0,-15.0,-7.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.89725934081738,-8.881784197001252e-16,-27.0,0.0,0.0
SA33220,-18.0,-20.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-20.0,0.0,0.0,-14.0,-20.0,-19.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.947857218576978,0.0,0.0,0.0,0.0
SA33260,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,0.0,0.0,0.0,-20.0,-6.0,-10.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.895889639836406,-8.881784197001252e-16,-27.0,0.0,0.0
SA33261,-17.0,-20.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-16.0,0.0,-20.0,0.0,0.0,0.0,0.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-17.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,12.056887658770203,0.0,-22.0,0.0,0.0
SA33264,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.87542307025765,-8.881784197001252e-16,-27.0,0.0,0.0
SA33267,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,0.0,0.0,0.0,-20.0,-6.0,-10.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.89670851885973,-8.881784197001252e-16,-27.0,0.0,0.0
SA33280,-14.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-17.0,0.0,-16.0,-15.0,-7.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.951405767667923,8.881784197001252e-16,-24.0,0.0,0.0
SA33288,-21.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,12.916070283554376,0.0,-1.0,0.0,0.0
SA33309,-21.0,-20.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.405448191858559,-8.881784197001252e-16,-18.0,0.0,0.0
SA33312,-8.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-6.0,0.0,-11.0,0.0,-14.0,-8.0,-20.0,0.0,11.815113523789865,0.0,-28.0,0.0,0.0
SA33338,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,0.0,0.0,-6.0,-20.0,-12.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-8.0,-20.0,0.0,-20.0,0.0,11.884324468201116,-8.881784197001252e-16,-27.0,0.0,0.0
SA33344,-14.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-4.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,0.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.920143760782022,-8.881784197001252e-16,-27.0,0.0,0.0
SA33346,-9.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,0.0,-14.0,-8.0,-15.0,0.0,11.84114250228499,-8.881784197001252e-16,-27.0,0.0,0.0
SA33350,-14.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-17.0,0.0,0.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.95327962078716,8.881784197001252e-16,-24.0,0.0,0.0
SA33355,-15.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.93470553255107,-8.881784197001252e-16,-27.0,0.0,0.0
SA33368,-12.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.865134697881414,0.0,-28.0,0.0,0.0
SA33370,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,-20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.317871629477448,0.015260499969986796,-18.0,0.0,0.0
SA33388,-16.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,-16.0,-15.0,0.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.989470138301947,8.881784197001252e-16,-24.0,0.0,0.0
SA33389,-14.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.916831902543313,-8.881784197001252e-16,-27.0,0.0,0.0
SA33391,-7.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,-6.0,0.0,0.0,-5.0,0.0,0.0,-11.0,0.0,-19.0,-8.0,-9.0,0.0,11.804094495718465,0.0,-28.0,0.0,0.0
SA33395,-8.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,0.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,0.0,-14.0,-8.0,-15.0,0.0,11.830050604668472,-8.881784197001252e-16,-27.0,0.0,0.0
SA33398,-16.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,0.0,-15.0,-7.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.008821228638755,0.0,-23.0,0.0,0.0
SA33403,-10.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.833895713681898,0.0,-28.0,0.0,0.0
SA33409,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,0.0,0.0,0.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-17.0,0.0,0.0,-8.0,-19.0,0.0,-20.0,0.0,11.886237845445667,-8.881784197001252e-16,-27.0,0.0,0.0
SA33410,-10.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-8.0,-19.0,0.0,-20.0,0.0,11.835357992281498,0.0,-28.0,0.0,0.0
SA33411,-13.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,-4.0,-17.0,-14.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.918461772110728,8.881784197001252e-16,-25.0,0.0,0.0
SA33423,-15.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,-16.0,-15.0,-7.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.969278924077772,8.881784197001252e-16,-24.0,0.0,0.0
SA33424,-3.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-7.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-6.0,-3.0,-11.0,0.0,-14.0,-8.0,-9.0,-2.0,11.769505187360496,0.0,-28.0,0.0,0.0
SA33426,-10.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-12.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,-8.0,-19.0,0.0,-20.0,0.0,11.857017896991666,-8.881784197001252e-16,-27.0,0.0,0.0
SA33427,-5.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,-6.0,-3.0,0.0,-5.0,-6.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,0.0,11.782513265321445,0.0,-28.0,0.0,0.0
SA33433,-17.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.029012442862932,-8.881784197001252e-16,-23.0,0.0,0.0
SA33434,-19.0,-20.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.194974283750238,0.0,-19.0,0.0,0.0
SA33435,-6.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,-6.0,0.0,0.0,-5.0,-6.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,0.0,11.793074381282489,0.0,-28.0,0.0,0.0
SA33436,-14.0,-13.0,0.0,-1.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-17.0,-20.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.937154281141806,8.881784197001252e-16,-25.0,0.0,0.0
SA33437,-15.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,0.0,-15.0,-7.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.955494154409442,-8.881784197001252e-16,-26.0,0.0,0.0
